file1	file2	chrom	resolution	h	dBPMax	scc
file4	file5	chr17	100000	1		0.16999114144685679
file4	file5	chr17	1000000	1		0.5803573129381261
file4	file5	chr18	100000	1		0.8239547967282705
file4	file5	chr18	1000000	1		0.8978459306203949
file4	file5	chr19	100000	1		0.16476156907135442
file4	file5	chr19	1000000	1		0.8349243955003497
file4	file5	chr20	100000	1		0.22767213189743862
file4	file5	chr20	1000000	1		0.3058330646552382
file4	file5	chr21	100000	1		0.1486994858553864
file4	file5	chr21	1000000	1		0.20772786794747877
file4	file5	chrX	100000	1		0.7024667856225908
file4	file5	chrX	1000000	1		0.9739586471814662
file4	file5	chrY	100000	1		0.045952605115960776
file4	file5	chrY	1000000	1		0.9360555937733022
file4	file5	chrM	100000	1		0.7501080142959927
file4	file5	chrM	1000000	1		0.9306222691502493
file4	file6	chr0	100000	1		0.8629680676524133
file4	file6	chr0	1000000	1		0.011681675719351636
file4	file6	chr1	100000	1		0.21168188863182014
file4	file6	chr1	1000000	1		0.244734349109754
file4	file6	chr2	100000	1		0.36293355180727715
file4	file6	chr2	1000000	1		0.0537023378525221
file4	file6	chr3	100000	1		0.8821897582620869
file4	file6	chr3	1000000	1		0.9234539980330433
file4	file6	chr4	100000	1		0.5772268324241883
file4	file6	chr4	1000000	1		0.9494098841088732
file4	file6	chr5	100000	1		0.5466899726951396
file4	file6	chr5	1000000	1		0.47139734159829316
file4	file6	chr6	100000	1		0.5341009515924519
file4	file6	chr6	1000000	1		0.5452741050855838
file4	file6	chr7	100000	1		0.07366581089654423
file4	file6	chr7	1000000	1		0.673000083421214
file4	file6	chr8	100000	1		0.4095509639210695
file4	file6	chr8	1000000	1		0.3892067135124925
file4	file6	chr9	100000	1		0.9111396383910243
file4	file6	chr9	1000000	1		0.9846060316748195
file4	file6	chr10	100000	1		0.023414553571388108
file4	file6	chr10	1000000	1		0.47609251273993203
file4	file6	chr11	100000	1		0.14939009986754404
file4	file6	chr11	1000000	1		0.3373089944850166
file4	file6	chr12	100000	1		0.7335409720546331
file4	file6	chr12	1000000	1		0.6163769230900644
file4	file6	chr13	100000	1		0.06113415681481549
file4	file6	chr13	1000000	1		0.17125336156345272
file4	file6	chr14	100000	1		0.5335216017382362
file4	file6	chr14	1000000	1		0.5725975942626866
file4	file6	chr15	100000	1		0.405518009234093
file4	file6	chr15	1000000	1		0.4075104138598433
file4	file6	chr16	100000	1		0.8774077276757565
file4	file6	chr16	1000000	1		0.34018436637820115
file4	file6	chr17	100000	1		0.24623926675308405
file4	file6	chr17	1000000	1		0.9811811882403364
file4	file6	chr18	100000	1		0.5336454009898337
file4	file6	chr18	1000000	1		0.42830210211183006
file4	file6	chr19	100000	1		0.40371345442509454
file4	file6	chr19	1000000	1		0.7052282531043521
file4	file6	chr20	100000	1		0.8409833263589912
file4	file6	chr20	1000000	1		0.9546008270152738
file4	file6	chr21	100000	1		0.8967896404150542
file4	file6	chr21	1000000	1		0.6148372422509549
file4	file6	chrX	100000	1		0.706862644123627
file4	file6	chrX	1000000	1		0.4214410488987972
file4	file6	chrY	100000	1		0.0640234042072898
file4	file6	chrY	1000000	1		0.32910298951022654
file4	file6	chrM	100000	1		0.423751269920948
file4	file6	chrM	1000000	1		0.33215651823420667
file4	file7	chr0	100000	1		0.7203550618386807
file4	file7	chr0	1000000	1		0.6526589816278111
file4	file7	chr1	100000	1		0.6327491481902092
file4	file7	chr1	1000000	1		0.0006955000209309947
file4	file7	chr2	100000	1		0.09936644068427436
file4	file7	chr2	1000000	1		0.19533649843701661
file4	file7	chr3	100000	1		0.3009467016561804
file4	file7	chr3	1000000	1		0.14363193998065638
file4	file7	chr4	100000	1		0.6181716065799396
file4	file7	chr4	1000000	1		0.7702583998358841
file4	file7	chr5	100000	1		0.38092208156486607
file4	file7	chr5	1000000	1		0.10623024507508172
file4	file7	chr6	100000	1		0.2652423188563765
file4	file7	chr6	1000000	1		0.7006695660334054
file4	file7	chr7	100000	1		0.6722498902277134
file4	file7	chr7	1000000	1		0.8740099210463715
file4	file7	chr8	100000	1		0.2457644444810374
file4	file7	chr8	1000000	1		0.2552113648690867
file4	file7	chr9	100000	1		0.9341997374855421
file4	file7	chr9	1000000	1		0.15786310042038598
file4	file7	chr10	100000	1		0.07488247086945543
file4	file7	chr10	1000000	1		0.9930445361589235
file4	file7	chr11	100000	1		0.22456035381648665
file4	file7	chr11	1000000	1		0.806197546576382
file4	file7	chr12	100000	1		0.9658386917511443
file4	file7	chr12	1000000	1		0.02854897370609133
file4	file7	chr13	100000	1		0.6891552250737968
file4	file7	chr13	1000000	1		0.8593338096283565
file4	file7	chr14	100000	1		0.12356185483101456
file4	file7	chr14	1000000	1		0.669653887573055
file4	file7	chr15	100000	1		0.16691534037376865
file4	file7	chr15	1000000	1		0.6130389505565259
file4	file7	chr16	100000	1		0.7828694973195056
file4	file7	chr16	1000000	1		0.2527079222758273
file4	file7	chr17	100000	1		0.8729322281731574
file4	file7	chr17	1000000	1		0.42151733968421057
file4	file7	chr18	100000	1		0.129102973993504
file4	file7	chr18	1000000	1		0.275661022353087
file4	file7	chr19	100000	1		0.9032430227030577
file4	file7	chr19	1000000	1		0.1251799092228092
file4	file7	chr20	100000	1		0.3354042369714586
file4	file7	chr20	1000000	1		0.16484291328002054
file4	file7	chr21	100000	1		0.055812126902191506
file4	file7	chr21	1000000	1		0.25226786621583586
file4	file7	chrX	100000	1		0.11183469354221098
file4	file7	chrX	1000000	1		0.17243173765212017
file4	file7	chrY	100000	1		0.4463139744896474
file4	file7	chrY	1000000	1		0.7503043011398849
file4	file7	chrM	100000	1		0.06476597494321223
file4	file7	chrM	1000000	1		0.5316179469571247
file4	file8	chr0	100000	1		0.5419490860611988
file4	file8	chr0	1000000	1		0.659840602591187
file4	file8	chr1	100000	1		0.451303669008164
file4	file8	chr1	1000000	1		0.15190022344351783
file4	file8	chr2	100000	1		0.8220669406930412
file4	file8	chr2	1000000	1		0.23353523276633226
file4	file8	chr3	100000	1		0.007174465104651251
file4	file8	chr3	1000000	1		0.1068354245777724
file4	file8	chr4	100000	1		0.6906277508575692
file4	file8	chr4	1000000	1		0.6712450859945079
file4	file8	chr5	100000	1		0.8773610836016331
file4	file8	chr5	1000000	1		0.8232042370441248
file4	file8	chr6	100000	1		0.7592621371504251
file4	file8	chr6	1000000	1		0.7147956702172031
file4	file8	chr7	100000	1		0.8519053824051477
file4	file8	chr7	1000000	1		0.7858642396423361
file4	file8	chr8	100000	1		0.1655069763667727
file4	file8	chr8	1000000	1		0.6543106220713523
file4	file8	chr9	100000	1		0.5641038591014279
file4	file8	chr9	1000000	1		0.9671619278350322
file4	file8	chr10	100000	1		0.7172697818152375
file4	file8	chr10	1000000	1		0.1737437027810944
file4	file8	chr11	100000	1		0.2621256810845798
file4	file8	chr11	1000000	1		0.8012337217966458
file4	file8	chr12	100000	1		0.3025638638539103
file4	file8	chr12	1000000	1		0.9492178589769295
file4	file8	chr13	100000	1		0.4592640336941717
file4	file8	chr13	1000000	1		0.13527236926695452
file4	file8	chr14	100000	1		0.9339500439693681
file4	file8	chr14	1000000	1		0.7893877539938546
file4	file8	chr15	100000	1		0.18738832599007593
file4	file8	chr15	1000000	1		0.5768990892870176
file4	file8	chr16	100000	1		0.9777425117097325
file4	file8	chr16	1000000	1		0.8006283871595771
file4	file8	chr17	100000	1		0.14832857446521275
file4	file8	chr17	1000000	1		0.2303455813528168
file4	file8	chr18	100000	1		0.5501831066531844
file4	file8	chr18	1000000	1		0.4358152199070049
file4	file8	chr19	100000	1		0.18207701250344366
file4	file8	chr19	1000000	1		0.06998727715634756
file4	file8	chr20	100000	1		0.015295320247798672
file4	file8	chr20	1000000	1		0.8586268222084384
file4	file8	chr21	100000	1		0.2609954013857867
file4	file8	chr21	1000000	1		0.8860283745831835
file4	file8	chrX	100000	1		0.6604227591840044
file4	file8	chrX	1000000	1		0.29789119998443503
file4	file8	chrY	100000	1		0.031359119454394846
file4	file8	chrY	1000000	1		0.8668040471174571
file4	file8	chrM	100000	1		0.20672600399015195
file4	file8	chrM	1000000	1		0.19606003622224588
file4	file9	chr0	100000	1		0.31535525025115485
file4	file9	chr0	1000000	1		0.9279647888705895
file4	file9	chr1	100000	1		0.6366443084502615
file4	file9	chr1	1000000	1		0.44508691933171496
file4	file9	chr2	100000	1		0.42416327767649464
file4	file9	chr2	1000000	1		0.9654128333132671
file4	file9	chr3	100000	1		0.28881394988112585
file4	file9	chr3	1000000	1		0.007206446491830554
file4	file9	chr4	100000	1		0.957961574058975
file4	file9	chr4	1000000	1		0.4418379153714047
file4	file9	chr5	100000	1		0.561801749183485
file4	file9	chr5	1000000	1		0.562536538029398
file4	file9	chr6	100000	1		0.07585864635920503
file4	file9	chr6	1000000	1		0.4245682944736878
file4	file9	chr7	100000	1		0.5287756192403722
file4	file9	chr7	1000000	1		0.28621780951196685
file4	file9	chr8	100000	1		0.493152078091074
file4	file9	chr8	1000000	1		0.9408890926634116
file4	file9	chr9	100000	1		0.8489065368152261
file4	file9	chr9	1000000	1		0.7104120433066353
file4	file9	chr10	100000	1		0.29534042865987076
file4	file9	chr10	1000000	1		0.33412880132712797
file4	file9	chr11	100000	1		0.370894203186763
file4	file9	chr11	1000000	1		0.6926013200875933
file4	file9	chr12	100000	1		0.3762180786308673
file4	file9	chr12	1000000	1		0.04640530808999399
file4	file9	chr13	100000	1		0.45705513316605495
file4	file9	chr13	1000000	1		0.9101884216555033
file4	file9	chr14	100000	1		0.8302526660528473
file4	file9	chr14	1000000	1		0.6938779592175804
file4	file9	chr15	100000	1		0.7302755417769479
file4	file9	chr15	1000000	1		0.450264750092491
file4	file9	chr16	100000	1		0.40750604647028255
file4	file9	chr16	1000000	1		0.7107575108755599
file4	file9	chr17	100000	1		0.4030316281883428
file4	file9	chr17	1000000	1		0.2184603340850355
file4	file9	chr18	100000	1		0.7995495000973944
file4	file9	chr18	1000000	1		0.3865217466230876
file4	file9	chr19	100000	1		0.775833146468144
file4	file9	chr19	1000000	1		0.1597977569588105
file4	file9	chr20	100000	1		0.8232420945988231
file4	file9	chr20	1000000	1		0.726808623672303
file4	file9	chr21	100000	1		0.26303674334207605
file4	file9	chr21	1000000	1		0.9398910712634969
file4	file9	chrX	100000	1		0.4589740017925914
file4	file9	chrX	1000000	1		0.3639848920197043
file4	file9	chrY	100000	1		0.9433829876168323
file4	file9	chrY	1000000	1		0.43954429832617203
file4	file9	chrM	100000	1		0.6214333218389618
file4	file9	chrM	1000000	1		0.6653107385131846
file4	file10	chr0	100000	1		0.87353507130018
file4	file10	chr0	1000000	1		0.6230966361912043
file4	file10	chr1	100000	1		0.6156149135631944
file4	file10	chr1	1000000	1		0.595361863579935
file4	file10	chr2	100000	1		0.5123291980960628
file4	file10	chr2	1000000	1		0.8130075048892177
file4	file10	chr3	100000	1		0.9137044529728603
file4	file10	chr3	1000000	1		0.9061889901947033
file4	file10	chr4	100000	1		0.19362225650623077
file4	file10	chr4	1000000	1		0.9479734528698971
file4	file10	chr5	100000	1		0.0462631421010159
file4	file10	chr5	1000000	1		0.9244879506776612
file4	file10	chr6	100000	1		0.5774269130764424
file4	file10	chr6	1000000	1		0.22179229305982828
file4	file10	chr7	100000	1		0.12049646618719367
file4	file10	chr7	1000000	1		0.4872229028092532
file4	file10	chr8	100000	1		0.41866526770603385
file4	file10	chr8	1000000	1		0.9177656785953665
file4	file10	chr9	100000	1		0.05361274484483858
file4	file10	chr9	1000000	1		0.6789804603253443
file4	file10	chr10	100000	1		0.25493209150491847
file4	file10	chr10	1000000	1		0.6619421026457928
file4	file10	chr11	100000	1		0.8566372768205405
file4	file10	chr11	1000000	1		0.37046949797032047
file4	file10	chr12	100000	1		0.3893208614250888
file4	file10	chr12	1000000	1		0.0014545002909788218
file4	file10	chr13	100000	1		0.32055636484093897
file4	file10	chr13	1000000	1		0.6081964523351798
file4	file10	chr14	100000	1		0.48923842477488977
file4	file10	chr14	1000000	1		0.3823593198643661
file4	file10	chr15	100000	1		0.472116503613918
file4	file10	chr15	1000000	1		0.7098951209516087
file4	file10	chr16	100000	1		0.07083605908579749
file4	file10	chr16	1000000	1		0.6620098098294295
file4	file10	chr17	100000	1		0.3058908692678819
file4	file10	chr17	1000000	1		0.44506936763736005
file4	file10	chr18	100000	1		0.41977178618980726
file4	file10	chr18	1000000	1		0.59637365802961
file4	file10	chr19	100000	1		0.604515228495683
file4	file10	chr19	1000000	1		0.8303616829000189
file4	file10	chr20	100000	1		0.6221906498322252
file4	file10	chr20	1000000	1		0.2469529494286612
file4	file10	chr21	100000	1		0.8802006299658287
file4	file10	chr21	1000000	1		0.23916541727815854
file4	file10	chrX	100000	1		0.2729525069937072
file4	file10	chrX	1000000	1		0.13631695769892704
file4	file10	chrY	100000	1		0.2561718274801543
file4	file10	chrY	1000000	1		0.5292794175346505
file4	file10	chrM	100000	1		0.4958323485403019
file4	file10	chrM	1000000	1		0.002325694461797978
file4	file11	chr0	100000	1		0.7095524844225847
file4	file11	chr0	1000000	1		0.22172357442310608
file4	file11	chr1	100000	1		0.536479658713069
file4	file11	chr1	1000000	1		0.35306573993126344
file4	file11	chr2	100000	1		0.6299633356658837
file4	file11	chr2	1000000	1		0.37676641492226015
file4	file11	chr3	100000	1		0.8265101807496125
file4	file11	chr3	1000000	1		0.5688425482720112
file4	file11	chr4	100000	1		0.8763837631645359
file4	file11	chr4	1000000	1		0.8577260159395208
file4	file11	chr5	100000	1		0.4428641505883084
file4	file11	chr5	1000000	1		0.35118017200560014
file4	file11	chr6	100000	1		0.24115843727654307
file4	file11	chr6	1000000	1		0.07439437822926986
file4	file11	chr7	100000	1		0.1998876181360033
file4	file11	chr7	1000000	1		0.23710284461476927
file4	file11	chr8	100000	1		0.7561117482973563
file4	file11	chr8	1000000	1		0.17073289787953372
file4	file11	chr9	100000	1		0.5779899356207963
file4	file11	chr9	1000000	1		0.27001616929545
file4	file11	chr10	100000	1		0.5931896826516984
file4	file11	chr10	1000000	1		0.2611615239449897
file4	file11	chr11	100000	1		0.15730731710453782
file4	file11	chr11	1000000	1		0.7415461475852365
file4	file11	chr12	100000	1		0.6098920908961257
file4	file11	chr12	1000000	1		0.8189303375322352
file4	file11	chr13	100000	1		0.8669429942706324
file4	file11	chr13	1000000	1		0.8993532167547492
file4	file11	chr14	100000	1		0.5303875791671363
file4	file11	chr14	1000000	1		0.3227622680823925
file4	file11	chr15	100000	1		0.062283634880863414
file4	file11	chr15	1000000	1		0.09840011750837341
file4	file11	chr16	100000	1		0.1697828989988528
file4	file11	chr16	1000000	1		0.2715606058130863
file4	file11	chr17	100000	1		0.13881363350603337
file4	file11	chr17	1000000	1		0.07479949662568541
file4	file11	chr18	100000	1		0.38462853450188295
file4	file11	chr18	1000000	1		0.8839074649119467
file4	file11	chr19	100000	1		0.1928900867022214
file4	file11	chr19	1000000	1		0.15186224625042855
file4	file11	chr20	100000	1		0.9589376059141056
file4	file11	chr20	1000000	1		0.20840972158696902
file4	file11	chr21	100000	1		0.9542391171142061
file4	file11	chr21	1000000	1		0.006273477633645164
file4	file11	chrX	100000	1		0.7569412183355758
file4	file11	chrX	1000000	1		0.7831788091231214
file4	file11	chrY	100000	1		0.7304045503798282
file4	file11	chrY	1000000	1		0.9012108166986943
file4	file11	chrM	100000	1		0.6080435634090208
file4	file11	chrM	1000000	1		0.10591538574786852
file4	file12	chr0	100000	1		0.6635875791683579
file4	file12	chr0	1000000	1		0.23575226979440977
file4	file12	chr1	100000	1		0.9158154128443794
file4	file12	chr1	1000000	1		0.03213644528484749
file4	file12	chr2	100000	1		0.4034313043583847
file4	file12	chr2	1000000	1		0.8691224579559897
file4	file12	chr3	100000	1		0.35625821083815645
file4	file12	chr3	1000000	1		0.5427384868301396
file4	file12	chr4	100000	1		0.20759823411035516
file4	file12	chr4	1000000	1		0.9851001639633635
file4	file12	chr5	100000	1		0.5154680736837921
file4	file12	chr5	1000000	1		0.3860574654483995
file4	file12	chr6	100000	1		0.48043500132408834
file4	file12	chr6	1000000	1		0.9163815790522181
file4	file12	chr7	100000	1		0.059874680163059524
file4	file12	chr7	1000000	1		0.92601439247984
file4	file12	chr8	100000	1		0.7060030820897358
file4	file12	chr8	1000000	1		0.47815910110668114
file4	file12	chr9	100000	1		0.9160505074861731
file4	file12	chr9	1000000	1		0.7913040628188424
file4	file12	chr10	100000	1		0.19782807601627383
file4	file12	chr10	1000000	1		0.015641943728665675
file4	file12	chr11	100000	1		0.4031762297216166
file4	file12	chr11	1000000	1		0.9562949187525408
file4	file12	chr12	100000	1		0.035220743448251435
file4	file12	chr12	1000000	1		0.08359592834861052
file4	file12	chr13	100000	1		0.6558195978563569
file4	file12	chr13	1000000	1		0.24213214174310904
file4	file12	chr14	100000	1		0.37712822064478624
file4	file12	chr14	1000000	1		0.05088643341120991
file4	file12	chr15	100000	1		0.027409232865735267
file4	file12	chr15	1000000	1		0.12129420440369276
file4	file12	chr16	100000	1		0.9189069857536821
file4	file12	chr16	1000000	1		0.9079139138128617
file4	file12	chr17	100000	1		0.9858816583420058
file4	file12	chr17	1000000	1		0.13600431392440382
file4	file12	chr18	100000	1		0.7609553401777909
file4	file12	chr18	1000000	1		0.6492021821101174
file4	file12	chr19	100000	1		0.1877536505030618
file4	file12	chr19	1000000	1		0.8698087570127176
file4	file12	chr20	100000	1		0.7830762019089484
file4	file12	chr20	1000000	1		0.9760248700028573
file4	file12	chr21	100000	1		0.11961997135802571
file4	file12	chr21	1000000	1		0.8001598701161351
file4	file12	chrX	100000	1		0.5992627004430904
file4	file12	chrX	1000000	1		0.3304957439217707
file4	file12	chrY	100000	1		0.4707642468442763
file4	file12	chrY	1000000	1		0.7106581695157159
file4	file12	chrM	100000	1		0.43508281548165006
file4	file12	chrM	1000000	1		0.286076589302969
file4	file13	chr0	100000	1		0.22298929148914215
file4	file13	chr0	1000000	1		0.5955475923709138
file4	file13	chr1	100000	1		0.45629297620686227
file4	file13	chr1	1000000	1		0.7828669195719165
file4	file13	chr2	100000	1		0.17353464123053985
file4	file13	chr2	1000000	1		0.8688066020282114
file4	file13	chr3	100000	1		0.34114631967354847
file4	file13	chr3	1000000	1		0.52921804985009
file4	file13	chr4	100000	1		0.2012521495909778
file4	file13	chr4	1000000	1		0.1601141786808632
file4	file13	chr5	100000	1		0.41994136583719055
file4	file13	chr5	1000000	1		0.1597695628539083
file4	file13	chr6	100000	1		0.9947024283531274
file4	file13	chr6	1000000	1		0.45621383185054254
file4	file13	chr7	100000	1		0.4458915000536575
file4	file13	chr7	1000000	1		0.615314022651241
file4	file13	chr8	100000	1		0.570303873939627
file4	file13	chr8	1000000	1		0.5929151847261395
file4	file13	chr9	100000	1		0.7953938095775848
file4	file13	chr9	1000000	1		0.2923317774222238
file4	file13	chr10	100000	1		0.49426726115855046
file4	file13	chr10	1000000	1		0.5436959165698817
file4	file13	chr11	100000	1		0.9390051036235417
file4	file13	chr11	1000000	1		0.3248201736459564
file4	file13	chr12	100000	1		0.9982487348026553
file4	file13	chr12	1000000	1		0.4824195930163818
file4	file13	chr13	100000	1		0.6787767360766291
file4	file13	chr13	1000000	1		0.11285779855792966
file4	file13	chr14	100000	1		0.29317285850150165
file4	file13	chr14	1000000	1		0.2926652985474866
file4	file13	chr15	100000	1		0.013379946610103333
file4	file13	chr15	1000000	1		0.3010561171121412
file4	file13	chr16	100000	1		0.07441946568163937
file4	file13	chr16	1000000	1		0.044233212587140525
file4	file13	chr17	100000	1		0.6065070135049841
file4	file13	chr17	1000000	1		0.5528670366694911
file4	file13	chr18	100000	1		0.942700486706801
file4	file13	chr18	1000000	1		0.1673629043242496
file4	file13	chr19	100000	1		0.460109790351545
file4	file13	chr19	1000000	1		0.7657648221734323
file4	file13	chr20	100000	1		0.7710355974062915
file4	file13	chr20	1000000	1		0.20458956022046082
file4	file13	chr21	100000	1		0.6034048815850148
file4	file13	chr21	1000000	1		0.4652654968736879
file4	file13	chrX	100000	1		0.5186540517529217
file4	file13	chrX	1000000	1		0.6778528778770089
file4	file13	chrY	100000	1		0.3941242514749639
file4	file13	chrY	1000000	1		0.05482915736924421
file4	file13	chrM	100000	1		0.1927503823489325
file4	file13	chrM	1000000	1		0.5778164131836038
file4	file14	chr0	100000	1		0.6499334970268255
file4	file14	chr0	1000000	1		0.03239170495381671
file4	file14	chr1	100000	1		0.45638049233954314
file4	file14	chr1	1000000	1		0.25292182450433565
file4	file14	chr2	100000	1		0.5261044961224486
file4	file14	chr2	1000000	1		0.7672961189306071
file4	file14	chr3	100000	1		0.5238034391435961
file4	file14	chr3	1000000	1		0.6212086102683843
file4	file14	chr4	100000	1		0.43905469345247705
file4	file14	chr4	1000000	1		0.09069521234043498
file4	file14	chr5	100000	1		0.9355649226026345
file4	file14	chr5	1000000	1		0.9697351610494912
file4	file14	chr6	100000	1		0.22676981214910785
file4	file14	chr6	1000000	1		0.744065622761926
file4	file14	chr7	100000	1		0.16225999249620526
file4	file14	chr7	1000000	1		0.5641193277319136
file4	file14	chr8	100000	1		0.27320518832994944
file4	file14	chr8	1000000	1		0.5288312640699525
file4	file14	chr9	100000	1		0.5751256777118875
file4	file14	chr9	1000000	1		0.8397658811697781
file4	file14	chr10	100000	1		0.1309170393940473
file4	file14	chr10	1000000	1		0.6590353284562548
file4	file14	chr11	100000	1		0.756334989266176
file4	file14	chr11	1000000	1		0.025781536817454875
file4	file14	chr12	100000	1		0.1857908205244252
file4	file14	chr12	1000000	1		0.2782939914613033
file4	file14	chr13	100000	1		0.9040951425011148
file4	file14	chr13	1000000	1		0.08651734988716575
file4	file14	chr14	100000	1		0.35221422814112235
file4	file14	chr14	1000000	1		0.6791742412907428
file4	file14	chr15	100000	1		0.7468160053939628
file4	file14	chr15	1000000	1		0.9603952367132943
file4	file14	chr16	100000	1		0.12399478980968981
file4	file14	chr16	1000000	1		0.503423131187308
file4	file14	chr17	100000	1		0.07529357581914753
file4	file14	chr17	1000000	1		0.9725551923803277
file4	file14	chr18	100000	1		0.24161640349154911
file4	file14	chr18	1000000	1		0.308829732519574
file4	file14	chr19	100000	1		0.7935172402556665
file4	file14	chr19	1000000	1		0.012332968224035623
file4	file14	chr20	100000	1		0.216690358034478
file4	file14	chr20	1000000	1		0.1488016406849152
file4	file14	chr21	100000	1		0.8657715224451047
file4	file14	chr21	1000000	1		0.1032790873609043
file4	file14	chrX	100000	1		0.8659049667702676
file4	file14	chrX	1000000	1		0.1343604716025384
file4	file14	chrY	100000	1		0.7846984948402371
file4	file14	chrY	1000000	1		0.18357864923317824
file4	file14	chrM	100000	1		0.4144484953152987
file4	file14	chrM	1000000	1		0.06017484673081874
file4	file15	chr0	100000	1		0.6261822429013351
file4	file15	chr0	1000000	1		0.4118620267377785
file4	file15	chr1	100000	1		0.027412162101189463
file4	file15	chr1	1000000	1		0.6998521208181537
file4	file15	chr2	100000	1		0.47613186014936937
file4	file15	chr2	1000000	1		0.9599094966853883
file4	file15	chr3	100000	1		0.48672440823705
file4	file15	chr3	1000000	1		0.6912486365482756
file4	file15	chr4	100000	1		0.10195582148124882
file4	file15	chr4	1000000	1		0.15901912625050396
file4	file15	chr5	100000	1		0.07678862535346742
file4	file15	chr5	1000000	1		0.9255352363730648
file4	file15	chr6	100000	1		0.23669506300496868
file4	file15	chr6	1000000	1		0.9946081675111318
file4	file15	chr7	100000	1		0.5273402828104159
file4	file15	chr7	1000000	1		0.951243375254059
file4	file15	chr8	100000	1		0.1287337309021669
file4	file15	chr8	1000000	1		0.24413618924620428
file4	file15	chr9	100000	1		0.3834971574287831
file4	file15	chr9	1000000	1		0.3820114718395501
file4	file15	chr10	100000	1		0.5747158163979071
file4	file15	chr10	1000000	1		0.8467764553432123
file4	file15	chr11	100000	1		0.9656022680406341
file4	file15	chr11	1000000	1		0.12812087638062963
file4	file15	chr12	100000	1		0.5037619286938476
file4	file15	chr12	1000000	1		0.045624421353927636
file4	file15	chr13	100000	1		0.18775296435530608
file4	file15	chr13	1000000	1		0.6459740915639988
file4	file15	chr14	100000	1		0.313609913255664
file4	file15	chr14	1000000	1		0.8876297173991037
file4	file15	chr15	100000	1		0.6856392805132006
file4	file15	chr15	1000000	1		0.042037789258586145
file4	file15	chr16	100000	1		0.31017151434295587
file4	file15	chr16	1000000	1		0.07097792017559612
file4	file15	chr17	100000	1		0.6028060899903038
file4	file15	chr17	1000000	1		0.15703118608119282
file4	file15	chr18	100000	1		0.221738175890955
file4	file15	chr18	1000000	1		0.03930111994455854
file4	file15	chr19	100000	1		0.11307298990417536
file4	file15	chr19	1000000	1		0.6601066851461943
file4	file15	chr20	100000	1		0.4496564245067768
file4	file15	chr20	1000000	1		0.5569363023210193
file4	file15	chr21	100000	1		0.22461330796666756
file4	file15	chr21	1000000	1		0.37148663449580543
file4	file15	chrX	100000	1		0.13888060769198496
file4	file15	chrX	1000000	1		0.841862496412089
file4	file15	chrY	100000	1		0.608139403288304
file4	file15	chrY	1000000	1		0.37223639585622126
file4	file15	chrM	100000	1		0.4165076342098837
file4	file15	chrM	1000000	1		0.8813457013450241
file4	file16	chr0	100000	1		0.4265165459591338
file4	file16	chr0	1000000	1		0.7844374918740594
file4	file16	chr1	100000	1		0.7372987523920588
file4	file16	chr1	1000000	1		0.08169454725241554
file4	file16	chr2	100000	1		0.7947566267258822
file4	file16	chr2	1000000	1		0.42955507558358696
file4	file16	chr3	100000	1		0.9358480586617463
file4	file16	chr3	1000000	1		0.1981315110144306
file4	file16	chr4	100000	1		0.8840533381104779
file4	file16	chr4	1000000	1		0.13052722747151424
file4	file16	chr5	100000	1		0.7905012444697608
file4	file16	chr5	1000000	1		0.2017965716572001
file4	file16	chr6	100000	1		0.6398520700309875
file4	file16	chr6	1000000	1		0.00458175947620898
file4	file16	chr7	100000	1		0.8918171282754119
file4	file16	chr7	1000000	1		0.3982232293938084
file4	file16	chr8	100000	1		0.38777454105956144
file4	file16	chr8	1000000	1		0.7573476563860307
file4	file16	chr9	100000	1		0.8190612185850176
file4	file16	chr9	1000000	1		0.3271802490740592
file4	file16	chr10	100000	1		0.35741805130189697
file4	file16	chr10	1000000	1		0.10976930682613972
file4	file16	chr11	100000	1		0.32634787095312434
file4	file16	chr11	1000000	1		0.10999413795240953
file4	file16	chr12	100000	1		0.37305665975694535
file4	file16	chr12	1000000	1		0.9333937363108052
file4	file16	chr13	100000	1		0.4086627408306025
file4	file16	chr13	1000000	1		0.5358007921136388
file4	file16	chr14	100000	1		0.1578260490241431
file4	file16	chr14	1000000	1		0.4035834821300682
file4	file16	chr15	100000	1		0.062471669714973976
file4	file16	chr15	1000000	1		0.20893672119497997
file4	file16	chr16	100000	1		0.055499113068775974
file4	file16	chr16	1000000	1		0.35128723720408506
file4	file16	chr17	100000	1		0.5718623327205333
file4	file16	chr17	1000000	1		0.9689715603096414
file4	file16	chr18	100000	1		0.46342211814751855
file4	file16	chr18	1000000	1		0.7682258197980344
file4	file16	chr19	100000	1		0.18356968167719812
file4	file16	chr19	1000000	1		0.0018666689472872644
file4	file16	chr20	100000	1		0.055110630105542735
file4	file16	chr20	1000000	1		0.7785895342764294
file4	file16	chr21	100000	1		0.7334080010564806
file4	file16	chr21	1000000	1		0.03319488242402158
file4	file16	chrX	100000	1		0.15262408850725007
file4	file16	chrX	1000000	1		0.10096161003540205
file4	file16	chrY	100000	1		0.6322472317973853
file4	file16	chrY	1000000	1		0.00895968906582123
file4	file16	chrM	100000	1		0.3637348054243216
file4	file16	chrM	1000000	1		0.661987365537519
file4	file17	chr0	100000	1		0.46502189442061836
file4	file17	chr0	1000000	1		0.14929410162980494
file4	file17	chr1	100000	1		0.18310907601393622
file4	file17	chr1	1000000	1		0.27723088324734124
file4	file17	chr2	100000	1		0.05737572139482816
file4	file17	chr2	1000000	1		0.7059656573556989
